AMT transect,Latitude,Longitude,Start Day,Start Month,Start year,Start GMT,End Day,End Month,End year,End GMT,Sample depth,CHL (no fractionation) (mg/m^3),CHL (0.2-2 micron) (mg/m^3),CHL (>2 micron) (mg/m^3),CHL (2-5 micron) (mg/m^3),CHL (2-10 micron) (mg/m^3),CHL (2-20 micron) (mg/m^3),CHL (>5 micron) (mg/m^3),CHL (5-10 micron) (mg/m^3),CHL (>10 micron) (mg/m^3),CHL (>20 micron) (mg/m^3),CHL (sum of fractions) (mg/m^3),HPLC Depth,[TChla],[dvChla],[TChlb],[TChlc],[Caro],[Allo],[But],[Diad],[Diato],[Fuco],[Hex],[Peri],[Zea],[Lut],[Viol],[Pras],comments
19,11.46667,-32.646,3,11,2009,5.29,3,11,2009,-999,20,-999,0.1636,0.0995,-999,-999,-999,-999,-999,-999,-999,0.2631,23.6,0.257,0.082,0.02,0.07,0.019,0.003,0.025,0.015,0.006,0.02,0.125,0.01,0.091,0.002,0.001,-999,-999
19,11.46667,-32.646,3,11,2009,5.29,3,11,2009,-999,31,-999,0.2995,0.1608,-999,-999,-999,-999,-999,-999,-999,0.4603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,11.46667,-32.646,3,11,2009,5.29,3,11,2009,-999,40,-999,0.3605,0.3203,-999,-999,-999,-999,-999,-999,-999,0.6807,40.7,0.575,0.08,0.088,0.263,0.034,0.005,0.145,0.044,0.03,0.06,0.428,0.008,0.051,0.001,0.001,-999,-999
19,11.46667,-32.646,3,11,2009,5.29,3,11,2009,-999,48,-999,0.3989,0.3203,-999,-999,-999,-999,-999,-999,-999,0.7191,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,1,-999,0.0529,0.0205,-999,-999,-999,-999,-999,-999,-999,0.0734,2.1,0.075,0.018,0.005,0.017,0.005,0.001,0.001,0.001,0.001,0.003,0.02,0.002,0.032,0.001,0.001,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,13,-999,0.0481,0.0258,-999,-999,-999,-999,-999,-999,-999,0.0739,14.4,0.091,0.02,0.005,0.021,0.007,0.001,0.007,0.001,0.001,0.011,0.03,0.002,0.04,0.001,0.001,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,21,-999,0.0552,0.0262,-999,-999,-999,-999,-999,-999,-999,0.0814,24.2,0.12,0.037,0.02,0.022,0.009,0.001,0.001,0.001,0.001,0.007,0.029,0.002,0.059,0.001,0.001,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,31,-999,0.1009,0.0349,-999,-999,-999,-999,-999,-999,-999,0.1358,29.4,0.156,0.057,0.005,0.028,0.013,0.001,0.012,0.01,0.001,0.005,0.046,0.005,0.073,0.001,0.001,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,41,-999,0.2188,0.0613,-999,-999,-999,-999,-999,-999,-999,0.2802,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,6.83,-29.54667,5,11,2009,5.29,5,11,2009,-999,51,-999,0.3783,0.1484,-999,-999,-999,-999,-999,-999,-999,0.5267,53.8,0.444,0.128,0.101,0.16,0.043,0.003,0.078,0.022,0.023,0.032,0.211,0.009,0.058,0.01,0.001,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,1.9,-999,0.124,0.018,-999,-999,-999,-999,-999,-999,-999,0.1421,1.6,0.104,0.051,0.005,0.006,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.033,0.001,0.001,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,26.1,-999,0.1943,0.0401,-999,-999,-999,-999,-999,-999,-999,0.2344,23.9,0.24,0.142,0.005,0.042,0.025,0.001,0.016,0.011,0.001,0.007,0.056,0.006,0.097,0.001,0.001,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,41.3,-999,0.2252,0.0358,-999,-999,-999,-999,-999,-999,-999,0.2609,38.9,0.196,0.108,0.038,0.04,0.017,0.001,0.011,0.01,0.001,0.005,0.061,0.009,0.053,0.001,0.001,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,55.8,-999,0.2054,0.0261,-999,-999,-999,-999,-999,-999,-999,0.2315,53.6,0.217,0.115,0.005,0.05,0.017,0.001,0.02,0.01,0.001,0.007,0.08,0.006,0.043,0.001,0.001,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,71.1,-999,0.2155,0.0546,-999,-999,-999,-999,-999,-999,-999,0.2701,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,4.05333,-27.69433,6,11,2009,5.29,6,11,2009,-999,95.5,-999,0.237,0.0619,-999,-999,-999,-999,-999,-999,-999,0.2989,93.6,0.141,0.002,0.005,0.085,0.03,0.001,0.035,0.001,0.001,0.01,0.1,0.002,0.038,0.001,0.001,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,2.3,-999,0.0948,0.022,-999,-999,-999,-999,-999,-999,-999,0.1168,1.6,0.1,0.066,0.039,0.012,0.01,0.001,0.001,0.01,0.001,0.001,0.012,0.002,0.058,0.001,0.001,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,15.6,-999,0.0896,0.0223,-999,-999,-999,-999,-999,-999,-999,0.1119,14.5,0.12,0.066,0.005,0.018,0.009,0.001,0.001,0.001,0.001,0.001,0.033,0.002,0.057,0.001,0.001,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,31.2,-999,0.112,0.0261,-999,-999,-999,-999,-999,-999,-999,0.1381,29.4,0.121,0.064,0.037,0.025,0.011,0.002,0.009,0.001,0.001,0.006,0.032,0.002,0.07,0.001,0.001,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,40.5,-999,0.1454,0.0336,-999,-999,-999,-999,-999,-999,-999,0.179,39.3,0.135,0.07,0.034,0.027,0.011,0.001,0.009,0.001,0.001,0.005,0.041,0.004,0.061,0.001,0.001,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,55.6,-999,0.1594,0.0362,-999,-999,-999,-999,-999,-999,-999,0.1956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1.27,-25.84667,7,11,2009,5.25,7,11,2009,-999,70.5,-999,0.1246,0.4355,-999,-999,-999,-999,-999,-999,-999,0.5601,69.3,0.461,0.172,0.122,0.178,0.043,0.006,0.111,0.025,0.018,0.021,0.275,0.016,0.104,0.001,0.001,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,2.3,-999,0.1089,0.0278,-999,-999,-999,-999,-999,-999,-999,0.1367,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,20.3,-999,0.1223,0.0326,-999,-999,-999,-999,-999,-999,-999,0.1548,19,0.126,0.069,0.039,0.027,0.013,0.002,0.012,0.006,0.001,0.004,0.039,0.007,0.082,0.003,0.001,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,30.2,-999,0.0968,0.0285,-999,-999,-999,-999,-999,-999,-999,0.1253,33.8,0.155,0.071,0.035,0.035,0.012,0.001,0.019,0.007,0.001,0.007,0.058,0.012,0.073,0.001,0.001,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,45.3,-999,0.128,0.0388,-999,-999,-999,-999,-999,-999,-999,0.1669,43.5,0.087,0.002,0.038,0.045,0.013,0.002,0.027,0.009,0.001,0.01,0.077,0.006,0.072,0.001,0.001,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,55.3,-999,0.1934,0.0542,-999,-999,-999,-999,-999,-999,-999,0.2476,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-2.04833,-24.99333,8,11,2009,7.04,8,11,2009,-999,75.2,-999,0.2759,0.0847,-999,-999,-999,-999,-999,-999,-999,0.3606,79.1,0.513,0.173,0.229,0.206,0.047,0.001,0.129,0.022,0.021,0.027,0.304,0.02,0.08,0.006,0.001,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,3.9,-999,0.063,0.0147,-999,-999,-999,-999,-999,-999,-999,0.0778,2.4,0.045,0.002,0.005,0.019,0.008,0.001,0.01,0.002,0.001,0.003,0.036,0.002,0.074,0.001,0.001,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,25.3,-999,0.0452,0.0168,-999,-999,-999,-999,-999,-999,-999,0.0619,23.3,0.08,0.038,0.019,0.016,0.007,0.001,0.008,0.002,0.001,0.001,0.031,0.002,0.08,0.001,0.001,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,40.7,-999,0.0727,0.0184,-999,-999,-999,-999,-999,-999,-999,0.0911,38.5,0.098,0.044,0.027,0.018,0.006,0.001,0.008,0.003,0.001,0.001,0.034,0.002,0.054,0.001,0.001,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,55.5,-999,0.0704,0.0227,-999,-999,-999,-999,-999,-999,-999,0.0931,53.1,0.075,0.03,0.028,0.023,0.008,0.001,0.011,0.001,0.001,0.003,0.04,0.003,0.072,0.001,0.001,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,70.7,-999,0.1201,0.0295,-999,-999,-999,-999,-999,-999,-999,0.1497,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-3.84167,-25.00133,9,11,2009,5.28,9,11,2009,-999,94.2,-999,0.3645,0.0813,-999,-999,-999,-999,-999,-999,-999,0.4458,93.3,0.229,0.002,0.168,0.134,0.048,0.001,0.094,0.005,0.003,0.019,0.183,0.013,0.097,0.002,0.002,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,3.7,-999,0.0798,0.017,-999,-999,-999,-999,-999,-999,-999,0.0968,2.4,0.081,0.05,0.005,0.017,0.008,0.001,0.001,0.001,0.001,0.001,0.024,0.002,0.073,0.001,0.001,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,26.2,-999,0.0779,0.017,-999,-999,-999,-999,-999,-999,-999,0.0949,23.8,0.091,0.052,0.039,0.019,0.009,0.001,0.001,0.001,0.001,0.001,0.028,0.002,0.082,0.001,0.001,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,45.3,-999,0.0953,0.0228,-999,-999,-999,-999,-999,-999,-999,0.1181,43.7,0.087,0.047,0.005,0.014,0.005,0.001,0.006,0.002,0.001,0.001,0.026,0.002,0.053,0.001,0.001,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,60.9,-999,0.1361,0.0354,-999,-999,-999,-999,-999,-999,-999,0.1715,58.7,0.106,0.054,0.005,0.022,0.006,0.001,0.009,0.004,0.001,0.001,0.032,0.002,0.059,0.001,0.001,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,75.4,-999,0.216,0.0432,-999,-999,-999,-999,-999,-999,-999,0.2593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-7.36833,-24.99167,10,11,2009,5.28,10,11,2009,-999,101,-999,0.2551,0.0787,-999,-999,-999,-999,-999,-999,-999,0.3338,98.7,0.322,0.157,0.222,0.104,0.034,0.001,0.065,0.005,0.005,0.008,0.133,0.007,0.064,0.002,0.003,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,1.9,-999,0.031,0.0106,-999,-999,-999,-999,-999,-999,-999,0.0415,1.7,0.019,0.002,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.022,0.001,0.001,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,30.7,-999,0.0281,0.0105,-999,-999,-999,-999,-999,-999,-999,0.0386,29.6,0.06,0.035,0.004,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.039,0.001,0.001,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,55.5,-999,0.0393,0.018,-999,-999,-999,-999,-999,-999,-999,0.0573,53.9,0.025,0.002,0.005,0.006,0.003,0.002,0.001,0.001,0.001,0.001,0.019,0.002,0.037,0.001,0.001,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,75.6,-999,0.047,0.025,-999,-999,-999,-999,-999,-999,-999,0.0721,74,0.065,0.028,0.005,0.015,0.003,0.001,0.007,0.001,0.001,0.001,0.02,0.002,0.034,0.001,0.001,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,95.5,-999,0.0716,0.0307,-999,-999,-999,-999,-999,-999,-999,0.1023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-10.65667,-25,11,11,2009,4.3,11,11,2009,-999,125.7,-999,0.2224,0.0553,-999,-999,-999,-999,-999,-999,-999,0.2778,124.3,0.277,0.123,0.149,0.115,0.03,0.001,0.076,0.004,0.001,0.013,0.17,0.003,0.058,0.001,0.001,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,4.3,-999,0.0272,0.0099,-999,-999,-999,-999,-999,-999,-999,0.0371,4.6,0.019,0.007,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.017,0.002,0.001,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,34.6,-999,0.0221,0.0049,-999,-999,-999,-999,-999,-999,-999,0.027,29.7,0.033,0.017,0.005,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.034,0.002,0.001,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,59.8,-999,0.0135,0.0079,-999,-999,-999,-999,-999,-999,-999,0.0214,54.3,0.034,0.01,0.005,0.007,0.003,0.001,0.001,0.001,0.001,0.001,0.015,0.002,0.035,0.003,0.001,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,79.5,-999,0.0189,0.0113,-999,-999,-999,-999,-999,-999,-999,0.0302,74.6,0.044,0.015,0.005,0.011,0.004,0.001,0.001,0.005,0.001,0.001,0.013,0.002,0.042,0.001,0.001,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,105.2,-999,0.0782,0.0171,-999,-999,-999,-999,-999,-999,-999,0.0953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-13.81333,-24.98167,12,11,2009,5.14,12,11,2009,-999,137.9,-999,0.1909,0.0095,-999,-999,-999,-999,-999,-999,-999,0.2004,139.1,0.234,0.121,0.1,0.084,0.03,0.001,0.041,0.009,0.001,0.005,0.106,0.012,0.043,0.003,0.001,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,2.8,-999,0.014,0.01,-999,-999,-999,-999,-999,-999,-999,0.0239,1.8,0.022,0.002,0.005,0.002,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.002,0.011,0.001,0.001,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,35.7,-999,0.0133,0.0261,-999,-999,-999,-999,-999,-999,-999,0.0394,34.3,0.005,0.002,0.026,0.002,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.002,0.001,0.001,0.001,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,65,-999,0.0278,0.018,-999,-999,-999,-999,-999,-999,-999,0.0458,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,90.4,-999,0.0338,0.0239,-999,-999,-999,-999,-999,-999,-999,0.0578,89.6,0.005,0.002,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,120.5,-999,0.0881,0.0283,-999,-999,-999,-999,-999,-999,-999,0.1164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-16.37167,-24.9965,14,11,2009,4.39,14,11,2009,-999,150.4,-999,0.1915,0.0421,-999,-999,-999,-999,-999,-999,-999,0.2336,149.4,0.189,0.103,0.173,0.064,0.026,0.003,0.039,0.008,0.001,0.003,0.081,0.002,0.039,0.001,0.027,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,1.2,-999,0.0182,0.0088,-999,-999,-999,-999,-999,-999,-999,0.027,1.6,0.023,0.003,0.005,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.022,0.001,0.001,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,40.3,-999,0.0754,0.027,-999,-999,-999,-999,-999,-999,-999,0.1024,39.2,0.032,0.006,0.004,0.004,0.001,0.001,0.006,0.001,0.001,0.005,0.01,0.01,0.015,0.001,0.001,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,71,-999,0.0423,0.0134,-999,-999,-999,-999,-999,-999,-999,0.0557,68.7,0.019,0.002,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.018,0.001,0.001,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,90.2,-999,0.0276,0.0151,-999,-999,-999,-999,-999,-999,-999,0.0427,88.9,0.033,0.015,0.005,0.002,0.002,0.001,0.004,0.001,0.001,0.001,0.008,0.002,0.019,0.001,0.004,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,120.3,-999,0.0194,0.0104,-999,-999,-999,-999,-999,-999,-999,0.0298,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-19.50167,-24.995,15,11,2009,4.29,15,11,2009,-999,170.7,-999,0.1722,0.0327,-999,-999,-999,-999,-999,-999,-999,0.2048,174.2,0.03,0.002,0.029,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.022,0.001,0.001,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,3.3,-999,0.0224,0.0197,-999,-999,-999,-999,-999,-999,-999,0.0421,2.7,0.017,0.004,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.004,0.002,0.019,0.001,0.001,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,36,-999,0.0223,0.0183,-999,-999,-999,-999,-999,-999,-999,0.0406,34.5,0.03,0.007,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.01,0.002,0.018,0.001,0.001,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,60.7,-999,0.0269,0.0216,-999,-999,-999,-999,-999,-999,-999,0.0485,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,80.6,-999,0.028,0.0245,-999,-999,-999,-999,-999,-999,-999,0.0525,79.4,0.047,0.009,0.005,0.011,0.003,0.001,0.009,0.001,0.001,0.005,0.017,0.009,0.027,0.001,0.001,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,105.6,-999,0.0746,0.0302,-999,-999,-999,-999,-999,-999,-999,0.1048,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-22.85333,-24.99617,16,11,2009,4.28,16,11,2009,-999,141,-999,0.1566,0.0018,-999,-999,-999,-999,-999,-999,-999,0.1584,139.6,0.178,0.079,0.112,0.076,0.024,0.001,0.069,0.001,0.001,0.009,0.084,0.002,0.036,0.001,0.008,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,3.4,-999,0.0541,0.0146,-999,-999,-999,-999,-999,-999,-999,0.0687,1.8,0.041,0.013,0.004,0.009,0.002,0.001,0.001,0.001,0.001,0.002,0.013,0.002,0.023,0.001,0.001,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,30.4,-999,0.058,0.0171,-999,-999,-999,-999,-999,-999,-999,0.0751,34.2,0.068,0.02,0.027,0.017,0.004,0.001,0.001,0.004,0.001,0.002,0.02,0.002,0.045,0.001,0.001,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,60.9,-999,0.0664,0.0217,-999,-999,-999,-999,-999,-999,-999,0.0882,59.1,0.055,0.017,0.005,0.009,0.004,0.001,0.005,0.004,0.001,0.01,0.02,0.002,0.033,0.001,0.001,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,80.7,-999,0.1126,0.0358,-999,-999,-999,-999,-999,-999,-999,0.1484,83.9,0.063,0.027,0.005,0.014,0.004,0.001,0.004,0.001,0.001,0.002,0.021,0.006,0.023,0.001,0.001,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,100.5,-999,0.1551,0.0278,-999,-999,-999,-999,-999,-999,-999,0.1828,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-26.11333,-25.00517,17,11,2009,4.36,17,11,2009,-999,135.6,-999,0.2184,0.0439,-999,-999,-999,-999,-999,-999,-999,0.2623,139,0.181,0.079,0.113,0.065,0.019,0.001,0.041,0.009,0.001,0.011,0.075,0.002,0.024,0.001,0.001,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,3.4,-999,0.0597,0.0159,-999,-999,-999,-999,-999,-999,-999,0.0756,3.2,0.041,0.017,0.024,0.007,0.004,0.001,0.001,0.001,0.001,0.006,0.001,0.002,0.025,0.001,0.001,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,30.6,-999,0.052,0.0164,-999,-999,-999,-999,-999,-999,-999,0.0684,29.3,0.052,0.028,0.026,0.006,0.004,0.001,0.001,0.007,0.001,0.013,0.001,0.002,0.035,0.002,0.001,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,60,-999,0.0432,0.0156,-999,-999,-999,-999,-999,-999,-999,0.0587,59.2,0.063,0.024,0.029,0.017,0.004,0.001,0.001,0.008,0.001,0.005,0.022,0.002,0.028,0.001,0.001,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,81,-999,0.0876,0.0223,-999,-999,-999,-999,-999,-999,-999,0.1098,79.9,0.1,0.046,0.005,0.02,0.008,0.001,0.011,0.009,0.001,0.014,0.026,0.002,0.045,0.001,0.001,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,100.7,-999,0.1564,0.0301,-999,-999,-999,-999,-999,-999,-999,0.1865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-28.78833,-26.142,18,11,2009,4.31,18,11,2009,-999,136.7,-999,0.1913,0.0379,-999,-999,-999,-999,-999,-999,-999,0.2292,134.3,0.173,0.082,0.107,0.059,0.021,0.001,0.041,0.013,0.001,0.012,0.092,0.002,0.029,0.001,0.001,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,2.5,-999,0.048,0.0095,-999,-999,-999,-999,-999,-999,-999,0.0574,2.1,0.05,0.019,0.023,0.006,0.004,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.038,0.001,0.001,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,30.9,-999,0.0517,0.0162,-999,-999,-999,-999,-999,-999,-999,0.0679,28.9,0.048,0.024,0.005,0.006,0.004,0.001,0.002,0.011,0.001,0.012,0.012,0.002,0.039,0.001,0.001,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,55.6,-999,0.0564,0.0226,-999,-999,-999,-999,-999,-999,-999,0.079,54,0.045,0.018,0.005,0.01,0.005,0.001,0.005,0.01,0.001,0.005,0.02,0.002,0.031,0.001,0.001,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,75.4,-999,0.0917,0.0281,-999,-999,-999,-999,-999,-999,-999,0.1198,74.3,0.094,0.047,0.005,0.018,0.007,0.005,0.005,0.001,0.001,0.003,0.03,0.002,0.048,0.001,0.001,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,100.3,-999,0.1229,0.0297,-999,-999,-999,-999,-999,-999,-999,0.1526,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-30.83333,-29.18367,19,11,2009,4.29,19,11,2009,-999,130.8,-999,0.1742,0.0271,-999,-999,-999,-999,-999,-999,-999,0.2013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,4.7,-999,0.0435,0.0344,-999,-999,-999,-999,-999,-999,-999,0.0779,5.2,0.557,0.178,0.197,0.21,0.046,0.001,0.164,0.024,0.02,0.041,0.284,0.018,0.089,0.001,0.001,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,19.7,-999,0.0433,0.0375,-999,-999,-999,-999,-999,-999,-999,0.0808,19.2,0.077,0.022,0.005,0.016,0.003,0.001,0.003,0.008,0.001,0.001,0.024,0.012,0.022,0.001,0.001,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,35.4,-999,0.0293,0.0335,-999,-999,-999,-999,-999,-999,-999,0.0628,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,44.6,-999,0.0603,0.0352,-999,-999,-999,-999,-999,-999,-999,0.0955,44.2,0.072,0.013,0.005,0.016,0.005,0.001,0.005,0.012,0.001,0.01,0.032,0.002,0.03,0.001,0.001,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,60.3,-999,0.1069,0.0619,-999,-999,-999,-999,-999,-999,-999,0.1688,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-33.40833,-34.258,21,11,2009,4.36,21,11,2009,-999,79,-999,0.3892,0.13,-999,-999,-999,-999,-999,-999,-999,0.5192,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,-35.29833,-37.11367,22,11,2009,5.15,22,11,2009,-999,1.4,-999,0.1685,0.0921,-999,-999,-999,-999,-999,-999,-999,0.2605,1.7,0.216,0.043,0.023,0.051,0.009,0.009,0.019,0.001,0.001,0.008,0.073,0.006,0.038,0.001,0.001,-999,-999
